Date,aapl,msft,amzn,googl,tsla,goog,fb,nvda,brkb,unh,jpm,jnj,hd,pg,v,pfe,bac,ma,dis,avgo,nflx,adbe,csco,tmo,acn,xom,crm,abt,cost,abbv,pep,cmcsa,ko,cvx,pypl,lly,vz,nke,intc,dhr,qcom,wmt,mcd,mrk,wfc,nee,intu,low,lin,t,amd,txn,unp,ups,pm,amat,hon,orcl,ms,mdt,bmy,sbux,cvs,amt,gs,blk,now,isrg,rtx,amgn,schw,pld,c,ibm,zts,antm,spgi,tgt,ba,cat,mu,ge,adp,axp,mmm,lrcx,bkng,de,cop,adi,gild,mdlz,tjx,syk,cci,mrna,mmc,mo,lmt,pnc
2018-12-07,40.839542388916016,101.1511459350586,1629.1300048828125,1046.5799560546875,71.59400177001953,1036.5799560546875,137.4199981689453,36.66011047363281,204.8800048828125,256.0491943359375,93.03368377685547,133.45770263671875,160.00320434570312,85.1423568725586,134.3571319580078,36.71467971801758,23.64195442199707,192.89471435546875,110.62799835205078,200.93406677246094,265.1400146484375,238.0,41.884239196777344,233.90907287597656,150.7725372314453,63.928550720214844,135.9499969482422,66.47518920898438,213.2093048095703,73.6571273803711,105.5030288696289,34.84791564941406,44.60174560546875,98.76195526123047,82.7699966430664,106.81736755371094,50.11746597290039,71.34983825683594,43.48650360107422,100.4904556274414,52.130760192871094,88.43408203125,169.45574951171875,66.16216278076172,45.62306213378906,42.6533203125,198.5187530517578,84.6424331665039,144.46478271484375,23.743581771850586,19.459999084472656,85.81061553955078,137.88677978515625,95.70418548583984,70.08296203613281,32.476383209228516,129.89773559570312,43.61024475097656,35.29939270019531,87.77230834960938,47.831783294677734,62.44929885864258,67.35787963867188,156.5120086669922,167.9449920654297,364.7846374511719,182.3800048828125,163.89666748046875,69.38917541503906,178.20545959472656,39.57144546508789,61.72100830078125,52.50668716430664,96.71649169921875,86.4178237915039,270.3463134765625,164.48826599121094,63.26749801635742,314.07183837890625,113.69281768798828,35.310001373291016,53.75377655029297,131.23056030273438,101.84830474853516,177.48965454101562,132.3530731201172,1834.510009765625,139.85525512695312,59.651832580566406,82.26469421386719,61.194915771484375,41.26217269897461,43.570091247558594,162.8766632080078,104.2417221069336,18.600000381469727,80.2661361694336,42.516822814941406,261.4849548339844,114.0349349975586
2018-12-10,41.10858154296875,103.82418823242188,1641.030029296875,1053.1800537109375,73.02999877929688,1039.550048828125,141.85000610351562,37.715633392333984,203.25999450683594,253.5284881591797,91.29534149169922,133.30169677734375,158.98458862304688,85.676513671875,135.11167907714844,37.11593246459961,23.019062042236328,194.42613220214844,110.50943756103516,210.3319549560547,269.70001220703125,244.08999633789062,42.26304244995117,235.1190185546875,151.03111267089844,63.02281188964844,137.27000427246094,67.39700317382812,211.12332153320312,74.20768737792969,105.84007263183594,34.79203414916992,44.738033294677734,98.2916259765625,84.93000030517578,107.2969970703125,50.630104064941406,70.5423583984375,44.398738861083984,100.34248352050781,53.29460144042969,89.14581298828125,171.0210418701172,66.76582336425781,44.29776382446289,42.59500503540039,202.76449584960938,84.67083740234375,148.42831420898438,23.562395095825195,19.989999771118164,87.129638671875,138.43849182128906,94.86817169189453,69.80116271972656,32.9880485534668,129.18597412109375,44.24543380737305,34.77827072143555,88.9272232055664,47.3812141418457,62.468379974365234,66.67601776123047,156.28631591796875,167.1598663330078,364.9331970214844,184.89999389648438,166.0366668701172,69.365966796875,180.6722412109375,39.218379974365234,60.88994216918945,51.35486602783203,98.16716003417969,87.23208618164062,266.6168518066406,164.46878051757812,63.74332809448242,317.11328125,113.54557037353516,34.79999923706055,53.140323638916016,131.6072998046875,100.99860382080078,177.56129455566406,132.15171813964844,1826.010009765625,139.6367950439453,59.00923538208008,84.22566223144531,60.602256774902344,41.3846435546875,44.455142974853516,165.16282653808594,104.54788970947266,18.799999237060547,80.07678985595703,41.873348236083984,273.3955383300781,111.96257019042969
2018-12-11,40.87347412109375,104.78919219970703,1643.239990234375,1061.6500244140625,73.35199737548828,1051.75,142.0800018310547,36.804161071777344,202.27999877929688,254.184814453125,90.40363311767578,134.4396209716797,159.46612548828125,86.4869613647461,134.06312561035156,36.789913177490234,22.851722717285156,194.1120147705078,110.61811828613281,217.00453186035156,265.32000732421875,245.33999633789062,42.47047424316406,235.53555297851562,151.58648681640625,63.13808059692383,136.7899932861328,68.27130889892578,214.7643280029297,74.68202209472656,106.84207916259766,34.31696319580078,45.01061248779297,98.74486541748047,85.51000213623047,107.6825942993164,51.134056091308594,71.57360076904297,44.558616638183594,99.94788360595703,53.39701843261719,89.0604019165039,170.0392608642578,66.49849700927734,43.35371398925781,42.681304931640625,202.0977325439453,84.71817779541016,148.94859313964844,23.396957397460938,19.979999542236328,87.81703186035156,138.25146484375,94.12305450439453,69.892333984375,32.843238830566406,128.11839294433594,44.046348571777344,34.70138168334961,88.91790771484375,47.24604797363281,62.8785285949707,66.73966217041016,156.70950317382812,165.26231384277344,357.8806457519531,183.4199981689453,169.35333251953125,69.08712768554688,182.6177520751953,39.361507415771484,61.37934875488281,50.589988708496094,97.97264862060547,88.09540557861328,266.2120361328125,162.2126007080078,62.30649185180664,312.9154968261719,113.40752410888672,35.209999084472656,51.83673095703125,131.85218811035156,100.62626647949219,176.7913055419922,132.6023712158203,1852.3499755859375,139.6083221435547,59.2264518737793,84.3779525756836,60.808799743652344,41.6484260559082,43.993377685546875,165.5872802734375,104.58390045166016,18.010000228881836,79.0447006225586,42.33633804321289,267.66925048828125,110.34070587158203
2018-12-12,40.987396240234375,105.2620620727539,1663.5400390625,1073.72998046875,73.31999969482422,1063.6800537109375,144.5,36.98049545288086,202.47999572753906,257.4379577636719,90.98908996582031,134.99024963378906,161.31813049316406,86.59747314453125,135.0332489013672,36.91530990600586,22.795940399169922,196.6151885986328,110.85521697998047,224.16067504882812,274.8800048828125,245.5500030517578,42.768104553222656,239.27438354492188,151.89291381835938,62.59465408325195,140.08999633789062,68.9270248413086,215.99697875976562,75.0462417602539,106.57791137695312,34.44736862182617,44.719871520996094,98.8731460571289,86.5,107.53211212158203,49.743831634521484,72.3032455444336,44.98181915283203,100.6482925415039,53.741519927978516,88.35816955566406,169.93740844726562,67.2746353149414,43.3355598449707,42.29177474975586,205.1079559326172,87.20821380615234,151.8715362548828,23.759336471557617,20.479999542236328,88.99671173095703,137.78390502929688,91.96942901611328,69.46965026855469,33.01701736450195,129.50439453125,44.86167526245117,34.86369705200195,89.14142608642578,48.15617752075195,63.07884979248047,67.73062896728516,154.83807373046875,165.16883850097656,361.97296142578125,187.63999938964844,171.8766632080078,69.51116180419922,182.8318328857422,39.96267318725586,59.68949890136719,50.37403106689453,98.19146728515625,89.00772857666016,268.44781494140625,164.4980010986328,63.248844146728516,317.443603515625,115.36760711669922,36.029998779296875,51.453330993652344,131.4566192626953,102.61205291748047,178.89532470703125,132.75579833984375,1856.1500244140625,140.69100952148438,59.07259750366211,84.79680633544922,61.1859245300293,41.516536712646484,44.34932327270508,166.50364685058594,103.98957824707031,18.68000030517578,79.48971557617188,41.84981155395508,267.98992919921875,110.5929946899414
2018-12-13,41.43581008911133,105.61907958984375,1658.3800048828125,1073.5400390625,75.35800170898438,1061.9000244140625,145.00999450683594,36.9780158996582,202.4199981689453,258.8743591308594,91.07916259765625,135.6693115234375,161.0032501220703,88.863037109375,134.77845764160156,37.258052825927734,22.68437957763672,195.3096160888672,112.02096557617188,227.07936096191406,276.0199890136719,248.0800018310547,42.813201904296875,239.52227783203125,153.4538116455078,63.38511276245117,141.13999938964844,68.59440612792969,214.77386474609375,74.2923812866211,107.8076400756836,34.24243927001953,44.9470100402832,99.14678955078125,87.55999755859375,108.02115631103516,49.604820251464844,70.95097351074219,45.414424896240234,101.11190795898438,54.08600997924805,88.21580505371094,172.6696319580078,68.13704681396484,42.691062927246094,42.49937057495117,204.3823699951172,89.272216796875,149.54449462890625,23.562395095825195,19.860000610351562,89.02456665039062,136.38113403320312,91.57868957519531,69.9006118774414,32.54396438598633,130.00074768066406,44.77634811401367,34.68429946899414,88.94586181640625,48.33641052246094,63.8228645324707,66.70329284667969,156.85995483398438,164.4397430419922,359.3746643066406,188.14999389648438,170.75,69.27299499511719,183.8744354248047,39.53327178955078,60.13274002075195,50.185054779052734,97.84297943115234,89.21373748779297,270.2691650390625,164.8772430419922,62.213191986083984,316.2581787109375,115.85531616210938,35.02000045776367,55.210731506347656,130.9072265625,101.86737060546875,180.97251892089844,133.0530242919922,1833.0699462890625,140.85243225097656,59.85094451904297,84.20661926269531,60.986717224121094,41.78030776977539,44.070335388183594,166.74481201171875,104.62159729003906,18.760000228881836,79.56547546386719,42.31278991699219,267.7425842285156,108.0340576171875
2018-12-14,40.10995864868164,102.31880187988281,1591.9100341796875,1051.7099609375,73.14199829101562,1042.0999755859375,144.05999755859375,36.37201690673828,200.0,252.09213256835938,90.33158111572266,122.05099487304688,159.54019165039062,89.00117492675781,132.37767028808594,36.61437225341797,22.758750915527344,191.74623107910156,110.8453369140625,224.02879333496094,266.8399963378906,230.0,41.32505798339844,232.41648864746094,148.93394470214844,62.23234939575195,137.0399932861328,67.24494934082031,196.3316192626953,72.51364135742188,103.7995834350586,33.8512077331543,44.828895568847656,97.34241485595703,85.91999816894531,105.26561737060547,49.59612274169922,70.56182098388672,45.01003646850586,99.04035186767578,53.64840316772461,87.1624526977539,169.76141357421875,66.41753387451172,42.24626922607422,42.27544403076172,197.0185546875,88.39168548583984,148.44720458984375,23.80660057067871,19.899999618530273,87.55693817138672,133.32327270507812,89.65225219726562,68.37564086914062,31.520627975463867,127.77191162109375,44.1790771484375,33.864173889160156,87.28800201416016,46.96669387817383,62.32528305053711,65.34868621826172,156.671875,161.4953155517578,354.7625732421875,181.97999572753906,163.93666076660156,69.01158142089844,178.79190063476562,39.304256439208984,59.846473693847656,49.51015853881836,97.17034149169922,86.77099609375,265.5759582519531,162.03758239746094,62.67036819458008,309.7283630371094,116.65589904785156,34.20000076293945,54.443912506103516,127.70558166503906,100.91266632080078,175.5736541748047,129.80245971679688,1807.1400146484375,141.51724243164062,58.42096710205078,83.0738296508789,59.37489700317383,41.02666473388672,43.50274658203125,160.6676788330078,104.16690063476562,18.31999969482422,78.59020233154297,41.378963470458984,263.5921325683594,106.7726058959961
2018-12-17,39.73668670654297,99.28870391845703,1520.9100341796875,1025.6500244140625,69.68399810791016,1016.530029296875,140.19000244140625,35.65923309326172,197.9199981689453,245.48118591308594,89.1786880493164,118.50875091552734,155.5398712158203,85.43706512451172,128.76174926757812,36.037567138671875,22.74945640563965,186.95578002929688,109.28441619873047,223.41342163085938,262.79998779296875,221.3800048828125,39.86398696899414,227.13681030273438,145.2376708984375,60.964317321777344,130.8300018310547,66.2851333618164,191.75181579589844,71.93766784667969,102.8157958984375,33.730106353759766,43.91123962402344,96.16228485107422,84.0999984741211,101.90816497802734,48.614280700683594,68.0031967163086,44.27648162841797,99.01077270507812,53.071144104003906,86.13756561279297,167.4459228515625,65.3320083618164,42.30980682373047,40.97154235839844,193.64553833007812,85.63655853271484,149.61212158203125,23.52300262451172,18.829999923706055,85.38333129882812,130.54588317871094,88.02567291259766,67.46395874023438,31.539932250976562,125.84280395507812,43.35427474975586,33.83000564575195,85.54633331298828,45.88534164428711,61.49544143676758,64.26681518554688,151.3491668701172,157.04591369628906,351.0043640136719,171.47000122070312,160.5833282470703,66.9842300415039,176.939453125,38.836692810058594,57.232322692871094,48.81727981567383,94.0906982421875,83.32763671875,257.00872802734375,161.71664428710938,60.01128387451172,307.1825256347656,114.5394058227539,33.880001068115234,54.82731628417969,125.4795913696289,96.5973892211914,172.63699340820312,130.09971618652344,1739.52001953125,138.7345733642578,57.12674331665039,83.1119155883789,58.96741485595703,40.32954406738281,42.65616226196289,154.4458465576172,100.85685729980469,17.0,77.13202667236328,41.08076477050781,255.8319091796875,106.61041259765625
2018-12-18,40.252967834472656,100.33089447021484,1551.47998046875,1043.4100341796875,67.40599822998047,1028.7099609375,143.66000366210938,36.49371337890625,196.52000427246094,240.6299285888672,88.75535583496094,119.6833724975586,157.45668029785156,85.17919921875,129.99644470214844,35.44404602050781,22.74945640563965,188.09449768066406,108.12853240966797,221.80543518066406,270.94000244140625,226.17999267578125,39.73772048950195,228.55596923828125,145.68772888183594,59.28458786010742,132.32000732421875,66.59873962402344,192.47244262695312,70.794189453125,101.87753295898438,33.20846176147461,43.90214920043945,93.84481811523438,85.51000213623047,100.1589126586914,48.35361862182617,69.21926879882812,44.89718246459961,99.35603332519531,53.79737854003906,86.43177032470703,166.44566345214844,64.55042266845703,42.22811508178711,41.05317687988281,194.27305603027344,86.59280395507812,149.8783721923828,23.43634605407715,19.5,87.81703186035156,130.7141876220703,88.39823150634766,62.300559997558594,32.128841400146484,126.59196472167969,43.468040466308594,34.07775115966797,85.68604278564453,46.462066650390625,61.9246711730957,63.2394905090332,152.6375274658203,160.30816650390625,355.7369689941406,173.57000732421875,160.7866668701172,67.25725555419922,174.16551208496094,38.598140716552734,58.264949798583984,48.52931594848633,94.53643798828125,83.3766860961914,249.94479370117188,163.36988830566406,60.934974670410156,318.77484130859375,114.35536193847656,34.11000061035156,55.824180603027344,123.13993835449219,96.44462585449219,174.19485473632812,132.2571563720703,1769.4200439453125,141.72618103027344,56.03163528442383,83.81632995605469,58.71385955810547,39.698360443115234,42.39641571044922,155.76736450195312,100.5931396484375,17.0,76.67750549316406,39.9350471496582,256.0517883300781,105.05162811279297
2018-12-19,38.997406005859375,100.06070709228516,1495.0799560546875,1035.4599609375,66.59400177001953,1023.010009765625,133.24000549316406,34.40005874633789,195.1699981689453,238.0996856689453,87.62946319580078,117.1047134399414,155.1602020263672,84.50690460205078,128.6245574951172,35.0845947265625,22.47984504699707,183.68685913085938,107.90132141113281,216.67051696777344,266.7699890136719,224.64999389648438,38.90797424316406,226.6306610107422,144.55780029296875,58.28004837036133,131.16000366210938,65.57238006591797,190.97434997558594,70.74335479736328,100.23788452148438,32.77995300292969,43.52054977416992,92.21146392822266,84.02999877929688,102.61351013183594,48.536075592041016,67.09842681884766,42.85639190673828,99.28697967529297,52.78251266479492,85.9288101196289,165.9362335205078,64.06409454345703,41.4565315246582,40.70796203613281,191.76292419433594,85.52294921875,148.1857147216797,23.49148941040039,18.15999984741211,84.0921859741211,128.0116424560547,85.70848846435547,60.62587356567383,30.43937110900879,124.7939453125,44.036865234375,33.57371520996094,84.996826171875,45.407745361328125,61.10435104370117,62.35762023925781,152.8538055419922,158.2050323486328,345.3808898925781,174.0399932861328,157.30667114257812,66.10706329345703,172.6667938232422,37.90156173706055,56.98112869262695,47.53047180175781,94.358154296875,81.85610961914062,248.25831604003906,162.4168701171875,58.6211051940918,310.5057067871094,112.57013702392578,31.40999984741211,58.7481689453125,123.4525146484375,94.29654693603516,170.07635498046875,125.72727966308594,1736.6300048828125,138.7345733642578,55.46144485473633,79.66596984863281,58.13433074951172,39.010650634765625,41.98274230957031,152.41049194335938,100.26575469970703,16.18000030517578,75.92949676513672,40.335269927978516,251.00352478027344,102.7449951171875
2018-12-20,38.01332092285156,97.9570083618164,1460.8299560546875,1023.5800170898438,63.07600021362305,1009.4099731445312,133.39999389648438,33.55316162109375,193.5800018310547,230.6136016845703,86.87287139892578,117.71038055419922,152.01182556152344,83.78855895996094,126.17477416992188,35.067867279052734,22.41476821899414,179.3577880859375,105.70812225341797,214.8937225341797,260.5799865722656,218.64999389648438,38.32173538208008,217.99655151367188,137.4141845703125,56.50974655151367,127.7300033569336,64.98318481445312,186.9160919189453,72.31035614013672,100.39273071289062,32.249000549316406,43.19346618652344,89.77427673339844,82.44000244140625,102.78279113769531,47.84965515136719,65.6974868774414,42.828182220458984,97.02796936035156,52.48456573486328,82.82569122314453,160.8607177734375,63.8209228515625,41.792396545410156,40.79892349243164,188.32125854492188,84.41521453857422,146.49301147460938,22.569795608520508,17.940000534057617,83.6834716796875,125.94497680664062,85.36318969726562,58.134849548339844,29.831165313720703,122.36848449707031,43.83777618408203,33.240543365478516,83.73017120361328,45.110374450683594,59.28247833251953,60.439361572265625,151.9134063720703,157.41986083984375,344.8983154296875,169.9199981689453,153.2933349609375,63.67888641357422,172.17343139648438,37.80613327026367,56.162471771240234,47.035552978515625,91.5945816040039,80.85547637939453,242.95797729492188,161.00669860839844,57.56679916381836,304.1896667480469,111.85236358642578,31.280000686645508,57.060882568359375,123.41462707519531,91.43241882324219,167.7664031982422,123.03284454345703,1705.1800537109375,137.3669891357422,54.30298614501953,78.76165008544922,58.224884033203125,38.775142669677734,40.818695068359375,148.3494415283203,100.02932739257812,15.5,75.0867919921875,39.58192825317383,243.0600128173828,102.33950805664062
